date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:55	20938/20938	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-51ca%22	https://themewagon.github.io/gymlife/class-timetable.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/class-timetable.html	(from https://themewagon.github.io/gymlife/)
17:11:56	15624/15624	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-3d08%22	https://themewagon.github.io/gymlife/bmi-calculator.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/bmi-calculator.html	(from https://themewagon.github.io/gymlife/)
17:11:56	14370/14370	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-3822%22	https://themewagon.github.io/gymlife/gallery.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/gallery.html	(from https://themewagon.github.io/gymlife/)
17:11:56	21640/21640	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-5488%22	https://themewagon.github.io/gymlife/blog.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/blog.html	(from https://themewagon.github.io/gymlife/)
17:11:56	27264/27264	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-6a80%22	https://themewagon.github.io/gymlife/404.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/404.html	(from https://themewagon.github.io/gymlife/)
17:11:57	14465/14465	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-3881%22	https://themewagon.github.io/gymlife/contact.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/contact.html	(from https://themewagon.github.io/gymlife/)
17:11:57	2582/2582	---M--	200	added ('OK')	image/png	etag:%22639ef051-a16%22	https://themewagon.github.io/gymlife/img/logo.png	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/logo.png	(from https://themewagon.github.io/gymlife/)
17:11:57	29002/29002	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-714a%22	https://themewagon.github.io/gymlife/class-details.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/class-details.html	(from https://themewagon.github.io/gymlife/)
17:11:57	157055/157055	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-2657f%22	https://themewagon.github.io/gymlife/img/hero/hero-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/hero/hero-1.jpg	(from https://themewagon.github.io/gymlife/)
17:11:57	155669/155669	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-26015%22	https://themewagon.github.io/gymlife/img/hero/hero-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/hero/hero-2.jpg	(from https://themewagon.github.io/gymlife/)
17:11:58	24661/24661	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-6055%22	https://themewagon.github.io/gymlife/img/classes/class-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-1.jpg	(from https://themewagon.github.io/gymlife/)
17:11:58	30531/30531	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-7743%22	https://themewagon.github.io/gymlife/img/classes/class-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-2.jpg	(from https://themewagon.github.io/gymlife/)
17:11:58	41867/41867	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-a38b%22	https://themewagon.github.io/gymlife/img/classes/class-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-3.jpg	(from https://themewagon.github.io/gymlife/)
17:11:58	53996/53996	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-d2ec%22	https://themewagon.github.io/gymlife/img/classes/class-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-4.jpg	(from https://themewagon.github.io/gymlife/)
17:11:59	80961/80961	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-13c41%22	https://themewagon.github.io/gymlife/img/classes/class-5.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-5.jpg	(from https://themewagon.github.io/gymlife/)
17:11:59	156083/156083	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-261b3%22	https://themewagon.github.io/gymlife/img/banner-bg.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/banner-bg.jpg	(from https://themewagon.github.io/gymlife/)
17:11:59	109952/109952	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1ad80%22	https://themewagon.github.io/gymlife/img/gallery/gallery-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-1.jpg	(from https://themewagon.github.io/gymlife/)
17:12:00	44527/44527	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-adef%22	https://themewagon.github.io/gymlife/img/gallery/gallery-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-2.jpg	(from https://themewagon.github.io/gymlife/)
17:12:00	74033/74033	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-12131%22	https://themewagon.github.io/gymlife/img/gallery/gallery-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-3.jpg	(from https://themewagon.github.io/gymlife/)
17:12:00	76396/76396	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-12a6c%22	https://themewagon.github.io/gymlife/img/gallery/gallery-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-4.jpg	(from https://themewagon.github.io/gymlife/)
17:12:00	74497/74497	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-12301%22	https://themewagon.github.io/gymlife/img/gallery/gallery-5.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-5.jpg	(from https://themewagon.github.io/gymlife/)
17:12:01	121086/121086	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1d8fe%22	https://themewagon.github.io/gymlife/img/gallery/gallery-6.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-6.jpg	(from https://themewagon.github.io/gymlife/)
17:12:01	63633/63633	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-f891%22	https://themewagon.github.io/gymlife/img/team/team-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-1.jpg	(from https://themewagon.github.io/gymlife/)
17:12:01	67706/67706	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1087a%22	https://themewagon.github.io/gymlife/img/team/team-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-2.jpg	(from https://themewagon.github.io/gymlife/)
17:12:01	72033/72033	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-11961%22	https://themewagon.github.io/gymlife/img/team/team-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-3.jpg	(from https://themewagon.github.io/gymlife/)
17:12:02	73474/73474	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-11f02%22	https://themewagon.github.io/gymlife/img/team/team-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-4.jpg	(from https://themewagon.github.io/gymlife/)
17:12:02	94375/94375	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-170a7%22	https://themewagon.github.io/gymlife/img/team/team-5.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-5.jpg	(from https://themewagon.github.io/gymlife/)
17:12:02	97116/97116	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-17b5c%22	https://themewagon.github.io/gymlife/img/team/team-6.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/team/team-6.jpg	(from https://themewagon.github.io/gymlife/)
17:12:02	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-1538f%22	https://themewagon.github.io/gymlife/js/jquery-3.3.1.min.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/jquery-3.3.1.min.js	(from https://themewagon.github.io/gymlife/)
17:12:02	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-ea6a%22	https://themewagon.github.io/gymlife/js/bootstrap.min.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/bootstrap.min.js	(from https://themewagon.github.io/gymlife/)
17:12:03	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-4ef8%22	https://themewagon.github.io/gymlife/js/jquery.magnific-popup.min.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/jquery.magnific-popup.min.js	(from https://themewagon.github.io/gymlife/)
17:12:03	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-5e27%22	https://themewagon.github.io/gymlife/js/masonry.pkgd.min.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/masonry.pkgd.min.js	(from https://themewagon.github.io/gymlife/)
17:12:03	6244/6244	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-1864%22	https://themewagon.github.io/gymlife/js/jquery.barfiller.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/jquery.barfiller.js	(from https://themewagon.github.io/gymlife/)
17:12:03	20977/20977	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-51f1%22	https://themewagon.github.io/gymlife/js/jquery.slicknav.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/jquery.slicknav.js	(from https://themewagon.github.io/gymlife/)
17:12:04	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-ad36%22	https://themewagon.github.io/gymlife/js/owl.carousel.min.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/owl.carousel.min.js	(from https://themewagon.github.io/gymlife/)
17:12:04	4386/4386	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ef051-1122%22	https://themewagon.github.io/gymlife/js/main.js	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/js/main.js	(from https://themewagon.github.io/gymlife/)
17:12:05	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ef051-2876e%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfont3e6e.eot	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:05	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ef051-2876e%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.eot?	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfontd41d.eot	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:05	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22639ef051-12d68%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfont3e6e.woff2	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:05	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22639ef051-17ee8%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfont3e6e.woff	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:05	165548/165548	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ef051-286ac%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfont3e6e.ttf	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:06	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ef051-6c7db%22	https://themewagon.github.io/gymlife/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/fontawesome-webfont3e6e.svg	(from https://themewagon.github.io/gymlife/css/font-awesome.min.css)
17:12:06	12202/12202	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ef051-2faa%22	https://themewagon.github.io/gymlife/fonts/Flaticon.eot	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticon.eot	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:06	12202/12202	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639ef051-2faa%22	https://themewagon.github.io/gymlife/fonts/Flaticon.eot?	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticond41d.eot	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:06	6688/6688	---M--	200	added ('OK')	font/woff2	etag:%22639ef051-1a20%22	https://themewagon.github.io/gymlife/fonts/Flaticon.woff2	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticon.woff2	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:07	8032/8032	---M--	200	added ('OK')	font/woff	etag:%22639ef051-1f60%22	https://themewagon.github.io/gymlife/fonts/Flaticon.woff	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticon.woff	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:07	12024/12024	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639ef051-2ef8%22	https://themewagon.github.io/gymlife/fonts/Flaticon.ttf	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticon.ttf	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:07	46257/46257	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639ef051-b4b1%22	https://themewagon.github.io/gymlife/fonts/Flaticon.svg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/fonts/Flaticon.svg	(from https://themewagon.github.io/gymlife/css/flaticon.css)
17:12:07	27264/27264	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22639ef051-6a80%22	https://themewagon.github.io/gymlife/css/owl.video.play.png	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/css/owl.video.play.png	(from https://themewagon.github.io/gymlife/css/owl.carousel.min.css)
17:12:08	162247/162247	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-279c7%22	https://themewagon.github.io/gymlife/img/breadcrumb-bg.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/breadcrumb-bg.jpg	(from https://themewagon.github.io/gymlife/about-us.html)
17:12:08	93453/93453	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-16d0d%22	https://themewagon.github.io/gymlife/img/about-us.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/about-us.jpg	(from https://themewagon.github.io/gymlife/about-us.html)
17:12:08	17410/17410	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-4402%22	https://themewagon.github.io/gymlife/img/testimonial/testimonial-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/testimonial/testimonial-1.jpg	(from https://themewagon.github.io/gymlife/about-us.html)
17:12:08	16516/16516	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-4084%22	https://themewagon.github.io/gymlife/img/testimonial/testimonial-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/testimonial/testimonial-2.jpg	(from https://themewagon.github.io/gymlife/about-us.html)
17:12:09	14505/14505	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-38a9%22	https://themewagon.github.io/gymlife/img/services/services-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/services/services-1.jpg	(from https://themewagon.github.io/gymlife/services.html)
17:12:09	23980/23980	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-5dac%22	https://themewagon.github.io/gymlife/img/services/services-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/services/services-2.jpg	(from https://themewagon.github.io/gymlife/services.html)
17:12:09	22217/22217	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-56c9%22	https://themewagon.github.io/gymlife/img/services/services-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/services/services-4.jpg	(from https://themewagon.github.io/gymlife/services.html)
17:12:10	20188/20188	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-4edc%22	https://themewagon.github.io/gymlife/img/services/services-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/services/services-3.jpg	(from https://themewagon.github.io/gymlife/services.html)
17:12:10	99880/99880	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-18628%22	https://themewagon.github.io/gymlife/img/gallery/gallery-7.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-7.jpg	(from https://themewagon.github.io/gymlife/gallery.html)
17:12:10	32486/32486	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-7ee6%22	https://themewagon.github.io/gymlife/img/gallery/gallery-8.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-8.jpg	(from https://themewagon.github.io/gymlife/gallery.html)
17:12:10	34507/34507	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-86cb%22	https://themewagon.github.io/gymlife/img/gallery/gallery-9.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/gallery/gallery-9.jpg	(from https://themewagon.github.io/gymlife/gallery.html)
17:12:10	38087/38087	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-94c7%22	https://themewagon.github.io/gymlife/img/blog/blog-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/blog-1.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:11	23886/23886	---M-Z	200	added ('OK')	text/html	etag:W/%22639ef051-5d4e%22	https://themewagon.github.io/gymlife/blog-details.html	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/blog-details.html	(from https://themewagon.github.io/gymlife/blog.html)
17:12:11	44437/44437	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-ad95%22	https://themewagon.github.io/gymlife/img/blog/blog-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/blog-2.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:11	23463/23463	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-5ba7%22	https://themewagon.github.io/gymlife/img/blog/blog-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/blog-3.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:11	43701/43701	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-aab5%22	https://themewagon.github.io/gymlife/img/blog/blog-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/blog-4.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:12	49233/49233	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-c051%22	https://themewagon.github.io/gymlife/img/blog/blog-5.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/blog-5.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:12	31051/31051	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-794b%22	https://themewagon.github.io/gymlife/img/letest-blog/latest-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/letest-blog/latest-1.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:12	7497/7497	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1d49%22	https://themewagon.github.io/gymlife/img/letest-blog/latest-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/letest-blog/latest-2.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:13	5429/5429	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1535%22	https://themewagon.github.io/gymlife/img/letest-blog/latest-3.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/letest-blog/latest-3.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:13	6352/6352	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-18d0%22	https://themewagon.github.io/gymlife/img/letest-blog/latest-4.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/letest-blog/latest-4.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:13	5429/5429	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-1535%22	https://themewagon.github.io/gymlife/img/letest-blog/latest-5.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/letest-blog/latest-5.jpg	(from https://themewagon.github.io/gymlife/blog.html)
17:12:14	95570/95570	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-17552%22	https://themewagon.github.io/gymlife/img/classes/class-details/class-detailsl.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-details/class-detailsl.jpg	(from https://themewagon.github.io/gymlife/class-details.html)
17:12:14	33006/33006	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-80ee%22	https://themewagon.github.io/gymlife/img/classes/class-details/trainer-profile.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/classes/class-details/trainer-profile.jpg	(from https://themewagon.github.io/gymlife/class-details.html)
17:12:14	34555/34555	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-86fb%22	https://themewagon.github.io/gymlife/img/sidebar-banner.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/sidebar-banner.jpg	(from https://themewagon.github.io/gymlife/class-details.html)
17:12:15	140776/140776	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-225e8%22	https://themewagon.github.io/gymlife/img/blog/details/details-hero.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/details/details-hero.jpg	(from https://themewagon.github.io/gymlife/blog-details.html)
17:12:15	9282/9282	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-2442%22	https://themewagon.github.io/gymlife/img/blog/details/details-1.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/details/details-1.jpg	(from https://themewagon.github.io/gymlife/blog-details.html)
17:12:15	13619/13619	---M--	200	added ('OK')	image/jpeg	etag:%22639ef051-3533%22	https://themewagon.github.io/gymlife/img/blog/details/details-2.jpg	C:/Users/Laptronics.co/Downloads/Gym/themewagon.github.io/gymlife/img/blog/details/details-2.jpg	(from https://themewagon.github.io/gymlife/blog-details.html)
